id,name,slug,amount,state,address,city,zip,naics_code,business_type,race,gender,veteran,non_profit,jobs_retained,date_approved,lender,congressional_district,loan_range_sort_key,previous_loan_range,previous_name,loan_number,sba_office_code,processing_method,loan_status,term,sba_guaranty_percentage,initial_approval_amount,current_approval_amount,undisbursed_amount,franchise_name,servicing_lender_location_id,servicing_lender_name,servicing_lender_address,servicing_lender_city,servicing_lender_state,servicing_lender_zip,rural_urban_indicator,hubzone_indicator,business_age_description,project_city,project_county_name,project_state,project_zip,utilities_proceed,payroll_proceed,mortgage_interest_proceed,rent_proceed,refinance_eidl_proceed,health_care_proceed,debt_interest_proceed,originating_lender_city,originating_lender_state,loan_status_date,originating_lender_location_id,old_slug,lmi_indicator,unmatched_original,unmatched_updated,previous_jobs_reported,ethnicity,forgiveness_amount,forgiveness_date
99457745,THE JERK PIT,the-jerk-pit-9171608304,81851,MD,9078 Baltimore Ave,College Park,20740-1356,722511,Limited  Liability Company(LLC),Black or African American,Female Owned,Unanswered,NA,15,2021-01-30,"PNC Bank, National Association",MD-05,NA,NA,NA,9171608304,353,PPS,Exemption 4,60,100,81851,81851,0,NA,44449,"PNC Bank, National Association",222 Delaware Ave,WILMINGTON,DE,19801-1621,U,Y,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1356,1,81847,NA,NA,NA,NA,NA,WILMINGTON,DE,NA,44449,NA,Y,NA,NA,NA,Not Hispanic or Latino,NA,NA
99601436,KAMARA KAMARA,kamara-kamara-1479319002,4490,MD,9308 Cherry Hill Rd Apt 310,College Park,20740-1235,485310,Independent Contractors,Black or African American,Male Owned,Non-Veteran,NA,1,2021-05-13,"Prestamos CDFI, LLC",MD-05,NA,NA,NA,1479319002,353,PPP,Exemption 4,60,100,4490,4490,0,NA,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1235,NA,4488,NA,NA,NA,NA,NA,Phoenix,AZ,NA,188361,NA,Y,NA,NA,NA,Not Hispanic or Latino,NA,NA
99614978,ANDREA BROWN,andrea-brown-5859698908,2000,MD,4705 Fordham Rd,College Park,20740-3726,711130,Independent Contractors,Unanswered,Female Owned,Non-Veteran,NA,1,2021-04-30,Benworth Capital,MD-05,NA,NA,NA,5859698908,353,PPP,Exemption 4,60,100,2000,2000,0,NA,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-3726,NA,2000,NA,NA,NA,NA,NA,Miami,FL,NA,529192,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
99557139,MOSES FATOLA,moses-fatola-5180458703,13540,MD,9222 Limestone Pl,College Park,20740-3944,711410,Sole Proprietorship,Black or African American,Male Owned,Non-Veteran,NA,1,2021-04-02,"Capital Plus Financial, LLC",MD-05,NA,NA,NA,5180458703,353,PPP,Exemption 4,60,100,13540,13540,0,NA,529472,"Capital Plus Financial, LLC",2247 Central Drive,Bedford,TX,76021,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-3944,1,13536,NA,NA,NA,NA,NA,Bedford,TX,NA,529472,NA,Y,NA,NA,NA,Not Hispanic or Latino,NA,NA
99598119,GEORGE NJOKU,george-njoku-4676808602,5083,MD,9122 Baltimore Ave Apt 3004,College Park,20740-1370,541213,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,NA,1,2021-03-18,"Harvest Small Business Finance, LLC",MD-05,NA,NA,NA,4676808602,353,PPP,Exemption 4,60,100,5083,5083,0,NA,509316,"Harvest Small Business Finance, LLC",24422 Avenida de la Carlota Suite 232,Laguna Hills,CA,92653,U,Y,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1370,NA,5083,NA,NA,NA,NA,NA,Laguna Hills,CA,NA,509316,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
99471787,"VASANTPRABHA, INC",vasantprabha-inc-8255147206,50000,MD,8900 Edmonston RD,College Park,20707,445120,Corporation,Unanswered,Unanswered,Unanswered,NA,11,2020-04-28,Atlantic Union Bank,MD-04,NA,NA,NA,8255147206,353,PPP,Paid in Full,24,100,50000,50000,0,NA,122517,Atlantic Union Bank,"1051 E Cary St, Ste 103",RICHMOND,VA,23219-4029,U,N,New Business or 2 years or less,College Park,PRINCE GEORGES,MD,20707-1866,NA,50000,NA,NA,NA,NA,NA,RICHMOND,VA,2021-05-12,122517,NA,N,NA,NA,NA,Unknown/NotStated,50456.94,2021-04-05
99565729,HAROUN & ASSOCIATES LLC,haroun-associates-llc-9917338608,11458,MD,9601 Baltimore Ave Ste 207,College Park,20740-1390,541219,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,NA,1,2021-03-26,"Bank of America, National Association",MD-05,NA,NA,NA,9917338608,353,PPS,Exemption 4,60,100,11458,11458,0,NA,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1390,1,11453,NA,NA,NA,NA,NA,CHARLOTTE,NC,NA,9551,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
99549661,LAUREN JEFFERSON,lauren-jefferson-8371318910,15490,MD,10250 Baltimore Ave Ste 151,College Park,20740-4202,812112,Sole Proprietorship,Unanswered,Male Owned,Unanswered,NA,1,2021-05-11,Cross River Bank,MD-05,NA,NA,NA,8371318910,353,PPS,Exemption 4,60,100,15490,15490,0,NA,456756,Cross River Bank,885 Teaneck Rd,TEANECK,NJ,07666-4546,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-4202,1,15484,NA,NA,NA,NA,NA,TEANECK,NJ,NA,456756,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
99491668,MPLEX,mplex-1884129008,27357,MD,4467 Technology Dr,College Park,20740,541511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,NA,4,2021-05-14,"Capital One, National Association",MD-05,NA,NA,NA,1884129008,353,PPS,Active Un-Disbursed,60,100,27357,27357,27357,NA,28811,"Capital One, National Association",1680 Capital One Dr,MCLEAN,VA,22102-3407,U,Y,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740,NA,27356,NA,NA,NA,NA,NA,MCLEAN,VA,2021-05-14,28811,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
99465570,"BEE INFORMED PARTNERSHIP, INC",bee-informed-partnership-inc-4843537802,61282,MD,4112 Plant Sciences Building,College Park,20742,813410,Non-Profit Organization,Unanswered,Female Owned,Non-Veteran,TRUE,9,2020-05-29,Manufacturers and Traders Trust Company,MD-05,NA,NA,NA,4843537802,353,PPP,Paid in Full,24,100,61282,61282,0,NA,46391,Manufacturers and Traders Trust Company,"One M & T Plaza, 15th Fl",BUFFALO,NY,14203,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20742-1000,0,61282,0,0,0,0,0,BUFFALO,NY,2021-04-20,46391,NA,N,NA,NA,NA,Not Hispanic or Latino,61784.01,2021-03-30
99547923,ELIZABETH L. FELLOWS HOLISTIC HEALTH LLC,elizabeth-l-fellows-holistic-health-llc-4726128805,15919.55,MD,7309 Baltimore Ave Ste 119,College Park,20740-3200,621399,Limited  Liability Company(LLC),White,Female Owned,Unanswered,NA,2,2021-04-16,State Empl CU of Maryland Inc,MD-05,NA,NA,NA,4726128805,353,PPS,Exemption 4,60,100,15919.55,15919.55,0,NA,98171,State Empl CU of Maryland Inc,971 Corporate Blvd,LINTHICUM,MD,21090-2342,U,Y,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-3200,1,15917.55,NA,NA,NA,NA,NA,LINTHICUM,MD,NA,98171,NA,Y,NA,NA,NA,Not Hispanic or Latino,NA,NA
99581486,STEVEN WILLIAMS,steven-williams-1623708501,8237.09,MD,8147 Baltimore Ave,College Park,20740-2492,812111,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,NA,1,2021-02-19,"Square Capital, LLC",MD-05,NA,NA,NA,1623708501,353,PPS,Exemption 4,60,100,8237.09,8237.09,0,NA,529050,"Square Capital, LLC","1455 Market Street, Suite 600",San Francisco,CA,94103,U,Y,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-2492,NA,8237.09,NA,NA,NA,NA,NA,San Francisco,CA,NA,529050,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
99535976,MARCUS FLEMING,marcus-fleming-8567418907,19222,MD,8204 Baltimore Ave,College Park,20740-2434,532210,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,NA,1,2021-05-11,"Harvest Small Business Finance, LLC",MD-05,NA,NA,NA,8567418907,353,PPS,Exemption 4,60,100,19222,19222,0,NA,509316,"Harvest Small Business Finance, LLC",24422 Avenida de la Carlota Suite 232,Laguna Hills,CA,92653,U,Y,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-2434,NA,19222,NA,NA,NA,NA,NA,Laguna Hills,CA,NA,509316,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
99569064,"CAPITAL RESTORATIONS, INC.",capital-restorations-inc-9570677304,10700,MD,5901 Natasha Dr,College Park,20740,238320,Corporation,White,Male Owned,Non-Veteran,NA,2,2020-05-02,Live Oak Banking Company,MD-05,NA,NA,NA,9570677304,353,PPP,Paid in Full,24,100,10700,10700,0,NA,455644,Live Oak Banking Company,1741 Tiburon Dr,WILMINGTON,NC,28403-6244,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1047,NA,10700,NA,NA,NA,NA,NA,WILMINGTON,NC,2021-05-07,455644,NA,N,NA,NA,NA,Not Hispanic or Latino,10802.9,2021-04-21
99563181,DENISSE POLANCO,denisse-polanco-2488098705,12085,MD,9334 Cherry Hill Rd,College Park,20740-1259,522220,Independent Contractors,Unanswered,Unanswered,Unanswered,NA,1,2021-03-29,Benworth Capital,MD-05,NA,NA,NA,2488098705,353,PPP,Exemption 4,60,100,12085,12085,0,NA,529192,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1259,NA,12085,NA,NA,NA,NA,NA,Miami,FL,NA,529192,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
99513980,LYNETTE REMICK,lynette-remick-9546899009,20833,MD,9218 Davidson St,College Park,20740-3903,236118,Independent Contractors,Unanswered,Unanswered,Unanswered,NA,1,2021-05-29,"BSD Capital, LLC dba Lendistry",MD-05,NA,NA,NA,9546899009,353,PPP,Active Un-Disbursed,60,100,20833,20833,20833,NA,509316,"Harvest Small Business Finance, LLC",24422 Avenida de la Carlota Suite 232,Laguna Hills,CA,92653,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-3903,NA,20833,NA,NA,NA,NA,NA,Brea,CA,2021-05-29,514546,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
99604141,NENES RESTAURANT,nenes-restaurant-4359089004,4002,MD,9905 Rhode Island Ave,College Park,20740-1424,722511,Limited  Liability Company(LLC),Black or African American,Female Owned,Non-Veteran,NA,1,2021-05-20,"Prestamos CDFI, LLC",MD-05,NA,NA,NA,4359089004,353,PPP,Exemption 4,60,100,4002,4002,0,NA,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1424,1,3999,NA,NA,NA,NA,NA,Phoenix,AZ,NA,188361,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
99445134,"QWOLFE SERVICE , INC.",qwolfe-service-inc-9509837708,140000,MD,9001 Rhode Island Avenue,College Park,20740,813110,Corporation,Unanswered,Unanswered,Unanswered,NA,8,2020-05-01,WebBank,MD-05,NA,NA,NA,9509837708,353,PPP,Paid in Full,24,100,140000,140000,0,NA,122043,WebBank,"215 S State St, Ste 1000",SALT LAKE CITY,UT,84111-2336,U,Y,Unanswered,College Park,PRINCE GEORGES,MD,20740-1047,NA,140000,NA,NA,NA,NA,NA,SALT LAKE CITY,UT,2021-06-19,122043,NA,Y,NA,NA,NA,Unknown/NotStated,141442.78,2021-05-11
99571950,JARED URCHEK,jared-urchek-7868567310,10116.1,MD,4912 Berwyn Rd,College Park,20740,621399,Sole Proprietorship,Unanswered,Unanswered,Unanswered,NA,1,2020-04-30,Celtic Bank Corporation,MD-05,NA,NA,NA,7868567310,353,PPP,Paid in Full,24,100,10116.1,10116.1,0,NA,529050,"Square Capital, LLC","1455 Market Street, Suite 600",San Francisco,CA,94103,U,Y,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1047,1264.51,7587.07,1264.52,NA,NA,NA,NA,SALT LAKE CITY,UT,2021-03-12,223542,NA,Y,NA,NA,NA,Unknown/NotStated,10180.95,2020-12-22
99467394,"VOLOS ENTERPRISE, INC.",volos-enterprise-inc-9102407303,57600,MD,4429 Lehigh Rd,College Park,20740,722514,Corporation,White,Female Owned,Non-Veteran,NA,18,2020-05-01,Live Oak Banking Company,MD-05,NA,NA,NA,9102407303,353,PPP,Paid in Full,24,100,57600,57600,0,NA,455644,Live Oak Banking Company,1741 Tiburon Dr,WILMINGTON,NC,28403-6244,U,Y,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1047,NA,57600,NA,NA,NA,NA,NA,WILMINGTON,NC,2021-05-07,455644,NA,N,NA,NA,NA,Not Hispanic or Latino,58161.8,2021-04-27
99575275,HEAVENLY BODIES LIVE,heavenly-bodies-live-3127019001,9491,MD,9102 49th Pl,College Park,20740-1837,812990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,NA,1,2021-05-18,Truist Bank d/b/a Branch Banking & Trust Co,MD-05,NA,NA,NA,3127019001,353,PPP,Exemption 4,60,100,9491,9491,0,NA,225134,Truist Bank d/b/a Branch Banking & Trust Co,214 N Tryon St,CHARLOTTE,NC,28202-1078,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1837,1,9488,NA,NA,NA,NA,NA,CHARLOTTE,NC,NA,225134,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
99576230,ARNOLD MCLEMORE,arnold-mclemore-5592809007,9292,MD,6100 Westchester Park Dr Apt 919,College Park,20740-2847,485999,Sole Proprietorship,Black or African American,Male Owned,Unanswered,NA,1,2021-05-22,The Enterprise Center Capital Corporation,MD-05,NA,NA,NA,5592809007,353,PPP,Exemption 4,60,100,9292,9292,0,NA,529652,"Amur Equipment Finance, Inc.","308 N. Locust St, Suite 100",Grand Island,NE,68801,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-2847,NA,9291,NA,NA,NA,NA,NA,Philadelphia,PA,NA,433060,NA,Y,NA,NA,NA,Not Hispanic or Latino,NA,NA
99447507,VISISONICS CORPORATION,visisonics-corporation-1899538608,124999,MD,387 Technology Drive,College Park,20742,334519,Corporation,Asian,Male Owned,Non-Veteran,NA,6,2021-03-13,Itria Ventures LLC,MD-05,NA,NA,NA,1899538608,353,PPS,Exemption 4,60,100,124999,124999,0,NA,529471,Itria Ventures LLC,"One Penn Plaza, Suite 4530",New York,NY,10119,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20742,1,124995,NA,NA,NA,NA,NA,New York,NY,NA,529471,NA,N,NA,NA,NA,Not Hispanic or Latino,NA,NA
99457023,"MAMMA LUCIA'S OF COLLEGE PARK, INC.",mamma-lucia-s-of-college-park-inc-3636187208,83920,MD,4734 Cherry Hill Lane,College Park,20740,722511,Corporation,Unanswered,Unanswered,Non-Veteran,NA,12,2020-04-27,Old Dominion National Bank,MD-05,NA,NA,NA,3636187208,353,PPP,Exemption 4,24,100,83920,83920,0,NA,448691,Old Dominion National Bank,4916 Plank Rd,NORTH GARDEN,VA,22959-1613,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1047,NA,83920,NA,NA,NA,NA,NA,NORTH GARDEN,VA,NA,448691,NA,Y,NA,NA,NA,Not Hispanic or Latino,NA,NA
99568809,BABUL MEAH,babul-meah-5441519006,10755,MD,9811 53rd Ave,College Park,20740-4627,485310,Sole Proprietorship,Unanswered,Unanswered,Unanswered,NA,1,2021-05-22,"Capital Plus Financial, LLC",MD-05,NA,NA,NA,5441519006,353,PPS,Active Un-Disbursed,60,100,10755,10755,10755,NA,529472,"Capital Plus Financial, LLC",2247 Central Drive,Bedford,TX,76021,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-4627,NA,10755,NA,NA,NA,NA,NA,Bedford,TX,2021-05-22,529472,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
99612667,MOYOSORE AJAYI,moyosore-ajayi-2723298903,2458,MD,9122 Baltimore Ave Apt 5005,College Park,20740-1314,812112,Self-Employed Individuals,Unanswered,Female Owned,Non-Veteran,NA,1,2021-04-27,"Harvest Small Business Finance, LLC",MD-05,NA,NA,NA,2723298903,353,PPS,Exemption 4,60,100,2458,2458,0,NA,509316,"Harvest Small Business Finance, LLC",24422 Avenida de la Carlota Suite 232,Laguna Hills,CA,92653,U,Y,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1314,NA,2458,NA,NA,NA,NA,NA,Laguna Hills,CA,NA,509316,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
99446884,CARRIAGE CRAFTERS INC,carriage-crafters-inc-3807037204,128600,MD,9101 51st Pl,College Park,20740-1912,811121,Subchapter S Corporation,White,Male Owned,Veteran,NA,16,2020-04-27,The Bancorp Bank,MD-05,NA,NA,NA,3807037204,353,PPP,Paid in Full,24,100,128600,128600,0,Maaco,188901,The Bancorp Bank,"409 Silverside Rd, Ste 105",WILMINGTON,DE,19809-1771,U,Y,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1912,NA,128600,NA,NA,NA,NA,NA,WILMINGTON,DE,2021-04-08,188901,NA,Y,NA,NA,NA,Not Hispanic or Latino,129725.25,2021-03-17
93773169,UMD LODGING LLC,umd-lodging-llc-7492888908,190820,MD,9020 Baltimore Ave,College Park,20740-1312,721110,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,NA,10,2021-05-07,Primis Bank,MD-05,NA,NA,NA,7492888908,353,PPS,Exemption 4,60,100,190820,190820,0,Holiday Inn Express (License Agreement),434059,Primis Bank,"10900 Nuckols Rd, Ste 325",GLEN ALLEN,VA,23060-9288,U,Y,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1312,1,190814,NA,NA,NA,NA,NA,GLEN ALLEN,VA,NA,434059,NA,Y,NA,NA,NA,Not Hispanic or Latino,NA,NA
99552011,DEBORA MUNOH,debora-munoh-9291828708,14915,MD,6200 Westchester Park Dr Apt 714,College Park,20740-2836,621610,Independent Contractors,Black or African American,Female Owned,Non-Veteran,NA,1,2021-04-08,"Capital Plus Financial, LLC",MD-05,NA,NA,NA,9291828708,353,PPP,Exemption 4,60,100,14915,14915,0,NA,529472,"Capital Plus Financial, LLC",2247 Central Drive,Bedford,TX,76021,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-2836,NA,14915,NA,NA,NA,NA,NA,Bedford,TX,NA,529472,NA,Y,NA,NA,NA,Not Hispanic or Latino,NA,NA
99599583,AV HEALING HANDS LLC,av-healing-hands-llc-3084908806,4861.04,MD,7307 Baltimore Ave Ste 108B,College Park,20740-3231,812112,Single Member LLC,Black or African American,Female Owned,Non-Veteran,NA,1,2021-04-14,First Bank of the Lake,MD-05,NA,NA,NA,3084908806,353,PPP,Exemption 4,60,100,4861.04,4861.04,0,NA,110352,First Bank of the Lake,"4558 Osage Beach Pkwy, Ste 100",OSAGE BEACH,MO,65065-2372,U,Y,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-3231,NA,4861.04,NA,NA,NA,NA,NA,OSAGE BEACH,MO,NA,110352,NA,Y,NA,NA,NA,Not Hispanic or Latino,NA,NA
99591491,EL BORREGO DE ORO INC,el-borrego-de-oro-inc-1792048102,6250,MD,9933 Rhode Island Avenue,College Park,20740-1465,453998,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,NA,3,2020-07-10,Cross River Bank,MD-05,NA,NA,NA,1792048102,353,PPP,Paid in Full,60,100,6250,6250,0,NA,456756,Cross River Bank,885 Teaneck Rd,TEANECK,NJ,07666-4546,U,N,Unanswered,College Park,PRINCE GEORGES,MD,20740-1465,NA,6250,NA,NA,NA,NA,NA,TEANECK,NJ,2021-03-18,456756,NA,N,NA,NA,NA,Unknown/NotStated,2255.79,2020-10-16
99603351,TY REE JACKSON,ty-ree-jackson-8654228700,4165,MD,10107 Baltimore Ave Apt 4402,College Park,20740-4235,812112,Sole Proprietorship,Black or African American,Female Owned,Non-Veteran,NA,1,2021-04-07,"Capital Plus Financial, LLC",MD-05,NA,NA,NA,8654228700,353,PPP,Exemption 4,60,100,4165,4165,0,NA,529472,"Capital Plus Financial, LLC",2247 Central Drive,Bedford,TX,76021,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-4235,1,4164,NA,NA,NA,NA,NA,Bedford,TX,NA,529472,NA,Y,NA,NA,NA,Not Hispanic or Latino,NA,NA
99578129,FOREVER TRADING CORPORATION,forever-trading-corporation-5331018404,8832,MD,9010 Gettysburg Ln,College Park,20740-4018,453998,Corporation,Unanswered,Unanswered,Unanswered,NA,1,2021-02-08,"Bank of America, National Association",MD-05,NA,NA,NA,5331018404,353,PPS,Exemption 4,60,100,8832,8832,0,NA,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-4018,1,8830,NA,NA,NA,NA,NA,CHARLOTTE,NC,NA,9551,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
93774073,BEN AND BRIAN GAMES LLC,ben-and-brian-games-llc-1269628606,179500,MD,8150 Baltimore Ave 8150 Baltimore Ave,College Park,20740-2445,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,NA,32,2021-03-13,"PNC Bank, National Association",MD-05,NA,NA,NA,1269628606,353,PPS,Exemption 4,60,100,179500,179500,0,NA,44449,"PNC Bank, National Association",222 Delaware Ave,WILMINGTON,DE,19801-1621,U,Y,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-2445,1,179496,NA,NA,NA,NA,NA,WILMINGTON,DE,NA,44449,NA,Y,NA,NA,NA,Not Hispanic or Latino,NA,NA
99448540,BURHAN ENTERPRISES INC.,burhan-enterprises-inc-7191048910,119000,MD,7423 Baltimore Ave,College Park,20740-3212,722511,Corporation,Unanswered,Female Owned,Non-Veteran,NA,18,2021-05-07,Truist Bank d/b/a Branch Banking & Trust Co,MD-05,NA,NA,NA,7191048910,353,PPS,Exemption 4,60,100,119000,119000,0,NA,225134,Truist Bank d/b/a Branch Banking & Trust Co,214 N Tryon St,CHARLOTTE,NC,28202-1078,U,Y,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-3212,1,118996,NA,NA,NA,NA,NA,CHARLOTTE,NC,NA,225134,NA,Y,NA,NA,NA,Not Hispanic or Latino,NA,NA
99608575,YAADANNO MAMME,yaadanno-mamme-8666799003,3177,MD,4901 Edgewood Rd,College Park,20740-1439,485310,Independent Contractors,Black or African American,Male Owned,Non-Veteran,NA,1,2021-05-28,"Prestamos CDFI, LLC",MD-05,NA,NA,NA,8666799003,353,PPP,Exemption 4,60,100,3177,3177,0,NA,188361,"Prestamos CDFI, LLC",1024 East Buckeye Road Suite 270,Phoenix,AZ,85034,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1439,1,3175,NA,NA,NA,NA,NA,Phoenix,AZ,NA,188361,NA,Y,NA,NA,NA,Not Hispanic or Latino,NA,NA
99506853,ALVIN GANTT JR,alvin-gantt-jr-4432058606,20833,MD,34th Avenue N/A,College Park,20740,541199,Independent Contractors,Unanswered,Unanswered,Unanswered,NA,1,2021-03-18,Customers Bank,MD-05,NA,NA,NA,4432058606,353,PPP,Exemption 4,60,100,20833,20833,0,NA,121536,Customers Bank,99 Bridge St,PHOENIXVILLE,PA,19460-3411,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740,1,20830,NA,NA,NA,NA,NA,PHOENIXVILLE,PA,NA,121536,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
99469239,EXECUTIVE FOOD INTERNATIONAL INC T/A NEW YORK DELI,executive-food-international-inc-t-a-new-york-deli-4311638509,54100,MD,4926 Edgewood Rd N/A,College Park,20740-1440,722310,Corporation,White,Female Owned,Non-Veteran,NA,3,2021-02-25,"Transportation Alliance Bank, Inc. d/b/a TAB Bank, Inc.",MD-05,NA,NA,NA,4311638509,353,PPS,Exemption 4,60,100,54100,54100,0,NA,123118,"Transportation Alliance Bank, Inc. d/b/a TAB Bank, Inc.","4185 Harrison Blvd, Ste 200",OGDEN,UT,84403-6400,U,N,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-1440,1,54097,NA,NA,NA,NA,NA,OGDEN,UT,NA,123118,NA,N,NA,NA,NA,Not Hispanic or Latino,NA,NA
99468422,J. E. SMITH CORPORATION,j-e-smith-corporation-7701857802,55608,MD,4622 Knox Rd. Suite 1-A,College Park,20740,531210,Corporation,Unanswered,Unanswered,Unanswered,NA,3,2020-06-04,Truist Bank d/b/a Branch Banking & Trust Co,MD-05,NA,NA,NA,7701857802,353,PPP,Paid in Full,24,100,55608,55608,0,NA,225134,Truist Bank d/b/a Branch Banking & Trust Co,214 N Tryon St,CHARLOTTE,NC,28202-1078,U,N,Existing or more than 2 years old,COLLEGE PARK,PRINCE GEORGES,MD,20740-3437,NA,55608,NA,NA,NA,NA,NA,CHARLOTTE,NC,2021-05-20,225134,NA,N,NA,NA,NA,Unknown/NotStated,56105.38,2021-04-29
99596486,MIKHAIL BROWN,mikhail-brown-4939588807,5374,MD,5110 Lakeland Rd,College Park,20740-2521,333992,Independent Contractors,Unanswered,Unanswered,Unanswered,NA,1,2021-04-16,"Harvest Small Business Finance, LLC",MD-05,NA,NA,NA,4939588807,353,PPS,Exemption 4,60,100,5374,5374,0,NA,509316,"Harvest Small Business Finance, LLC",24422 Avenida de la Carlota Suite 232,Laguna Hills,CA,92653,U,Y,Existing or more than 2 years old,College Park,PRINCE GEORGES,MD,20740-2521,NA,5374,NA,NA,NA,NA,NA,Laguna Hills,CA,NA,509316,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
99613015,FREZER GEBRE,frezer-gebre-4261738200,2392,MD,9202 Autoville Drive,College Park,20740-1306,484110,Independent Contractors,Unanswered,Unanswered,Unanswered,NA,1,2020-08-06,Cross River Bank,MD-05,NA,NA,NA,4261738200,353,PPP,Exemption 4,60,100,2392,2392,0,NA,456756,Cross River Bank,885 Teaneck Rd,TEANECK,NJ,07666-4546,U,Y,Unanswered,College Park,PRINCE GEORGES,MD,20740-1306,NA,2392,NA,NA,NA,NA,NA,TEANECK,NJ,NA,456756,NA,Y,NA,NA,NA,Unknown/NotStated,NA,NA
